11.359000, 34
8.425000, 27
9.623000, 41
9.278000, 29
8.783000, 41
8.779000, 42
8.806000, 40
9.046000, 38
8.597000, 29
8.687000, 40
12.454000, 24
8.633000, 35
8.542000, 31
8.621000, 29
12.032000, 24
8.747000, 35
11.204000, 20
8.635000, 37
12.106000, 22
8.378000, 33
10.172000, 47
9.619000, 43
10.208000, 61
12.086000, 20
9.414000, 42
9.943000, 46
10.100000, 48
12.368000, 23
9.538000, 40
9.273000, 43
10.389000, 56
18.021000, 29
9.686000, 52
9.233000, 45
9.836000, 57
18.209000, 40
22.347000, 26
9.621000, 50
10.239000, 53
9.894000, 48
9.891000, 47
9.756000, 49
9.243000, 48
13.397000, 23
9.746000, 54
12.034000, 24
9.826000, 51
9.954000, 45
10.303000, 61
12.060000, 24
9.794000, 44
12.415000, 20
18.517000, 38
9.723000, 51
9.901000, 47
9.797000, 57
10.168000, 56
9.513000, 56
9.732000, 56
9.736000, 54
9.902000, 47
9.691000, 54
12.678000, 20
10.014000, 53
11.707000, 23
8.989000, 50
14.986000, 53
9.951000, 54
10.206000, 47
9.971000, 65
10.393000, 53
19.331000, 53
9.791000, 45
12.344000, 51
15.078000, 54
8.907000, 50
15.869000, 48
9.397000, 55
9.585000, 55
9.510000, 43
9.216000, 48
9.469000, 55
9.457000, 52
9.260000, 50
9.057000, 51
9.258000, 37
8.664000, 46
10.010000, 52
9.389000, 41
14.257000, 39
10.288000, 48
8.976000, 42
9.701000, 56
9.376000, 52
9.138000, 43
8.896000, 54
18.209000, 57
10.153000, 69
17.763000, 41
24.733000, 24
9.853000, 49
9.731000, 55
15.434000, 46
10.038000, 53
9.842000, 56
10.522000, 56
12.144000, 21
9.703000, 58
9.634000, 46
9.559000, 57
11.278000, 28
9.659000, 54
11.312000, 25
9.160000, 46
12.709000, 24
10.418000, 62
10.948000, 20
10.009000, 50
10.253000, 62
11.961000, 21
9.940000, 56
10.151000, 51
9.283000, 47
9.667000, 51
10.065000, 52
11.528000, 20
9.353000, 37
15.460000, 54
10.060000, 62
11.850000, 28
10.452000, 53
9.270000, 51
9.909000, 60
9.779000, 50
10.409000, 44
9.481000, 56
9.690000, 57
11.354000, 21
10.107000, 67
13.419000, 53
9.564000, 42
10.309000, 51
10.062000, 53
14.302000, 51
12.388000, 26
12.490000, 50
9.850000, 48
9.935000, 56
9.965000, 57
8.967000, 44
9.243000, 51
11.714000, 45
21.192000, 23
9.409000, 52
9.591000, 62
9.144000, 36
9.501000, 48
14.176000, 52
9.075000, 52
20.268000, 56
9.883000, 64
9.512000, 58
11.496000, 22
9.571000, 52
12.314000, 25
9.108000, 51
12.934000, 48
9.589000, 55
9.460000, 50
10.041000, 55
20.642000, 55
9.330000, 57
9.484000, 60
12.207000, 20
10.416000, 56
9.339000, 54
13.199000, 44
9.979000, 59
10.949000, 20
9.873000, 56
9.568000, 47
9.216000, 56
10.207000, 56
9.355000, 55
15.245000, 58
10.225000, 55
9.925000, 61
9.398000, 54
9.697000, 54
9.069000, 48
17.053000, 45
13.388000, 27
10.023000, 46
9.283000, 44
9.947000, 54
9.829000, 55
9.515000, 48
9.076000, 45
9.219000, 56
10.697000, 59
9.449000, 50
9.476000, 49
9.945000, 49
10.356000, 50
12.383000, 22
9.227000, 52
9.354000, 39
9.379000, 48
10.328000, 58
9.049000, 41
9.516000, 28
18.575000, 39
8.833000, 29
17.283000, 32
11.039000, 37
