3.689000, 70
3.194000, 34
3.851000, 76
3.705000, 65
4.236000, 84
3.396000, 28
3.756000, 84
3.009000, 25
3.956000, 84
5.314000, 81
9.782000, 84
4.017000, 76
4.148000, 84
5.185000, 83
5.695000, 84
5.095000, 84
5.540000, 81
10.759000, 76
4.699000, 84
3.478000, 25
4.036000, 71
6.850000, 66
4.096000, 75
4.563000, 62
3.762000, 69
7.580000, 71
4.815000, 66
5.312000, 76
3.053000, 27
4.520000, 60
3.065000, 29
3.900000, 65
5.414000, 54
5.642000, 56
4.442000, 57
4.131000, 60
8.027000, 60
5.771000, 54
6.201000, 62
4.371000, 55
4.764000, 53
3.610000, 51
3.778000, 53
3.503000, 54
6.160000, 58
5.438000, 59
5.196000, 60
4.314000, 55
4.263000, 60
10.033000, 56
9.117000, 59
4.538000, 56
3.741000, 60
5.586000, 64
3.735000, 59
5.648000, 54
4.840000, 59
3.487000, 20
4.990000, 68
3.965000, 66
3.202000, 24
6.629000, 71
7.261000, 64
4.278000, 65
3.908000, 68
5.457000, 63
4.162000, 71
5.510000, 58
3.884000, 67
3.765000, 65
4.670000, 56
6.283000, 72
6.231000, 66
4.959000, 70
8.641000, 73
4.386000, 34
6.469000, 67
3.617000, 62
5.998000, 66
7.896000, 65
3.811000, 56
4.421000, 64
5.713000, 69
3.874000, 58
3.990000, 62
3.834000, 53
5.872000, 64
6.543000, 65
4.500000, 59
4.333000, 57
11.417000, 61
7.889000, 62
4.389000, 52
Cannot load frame!7.531000, 62
Cannot load frame!4.456000, 71
5.541000, 60
4.239000, 62
5.214000, 61
6.213000, 53
4.356000, 24
5.435000, 53
5.907000, 21
5.959000, 63
5.509000, 48
4.006000, 28
5.249000, 62
4.970000, 58
6.936000, 28
4.889000, 53
4.317000, 63
4.022000, 55
7.618000, 51
4.115000, 57
4.049000, 51
5.165000, 57
4.340000, 48
4.199000, 50
3.844000, 25
4.235000, 55
4.468000, 53
4.972000, 20
7.103000, 54
4.501000, 44
4.635000, 46
4.696000, 55
12.611000, 47
4.495000, 45
3.838000, 50
3.897000, 59
7.617000, 54
3.653000, 51
3.548000, 26
3.702000, 48
3.764000, 20
9.717000, 50
3.738000, 55
3.736000, 55
6.111000, 28
3.698000, 59
7.798000, 36
Cannot load frame!6.999000, 38
5.186000, 60
3.768000, 58
6.691000, 56
5.693000, 27
6.279000, 63
6.176000, 30
6.685000, 54
3.848000, 55
8.858000, 27
4.783000, 57
3.779000, 51
5.494000, 28
4.374000, 51
7.538000, 59
6.089000, 31
4.009000, 58
5.561000, 31
4.168000, 55
3.705000, 55
5.518000, 25
7.990000, 50
9.154000, 21
6.104000, 53
4.124000, 53
5.752000, 31
4.756000, 54
6.263000, 27
7.124000, 51
6.065000, 20
4.164000, 53
4.280000, 55
4.179000, 53
9.884000, 54
5.546000, 27
5.191000, 54
9.795000, 25
4.688000, 52
5.145000, 22
4.002000, 58
11.482000, 59
4.189000, 57
4.049000, 58
5.646000, 62
6.352000, 65
3.956000, 62
4.488000, 59
9.123000, 62
Cannot load frame!4.565000, 58
3.988000, 60
8.842000, 61
