121,66
139,66
139,67
129,67
142,71
130,69
141,75
133,73
130,72
133,76
130,75
124,70
123,70
123,70
123,70
122,70
122,70
122,71
121,72
121,72
120,71
119,74
118,76
117,73
116,73
114,75
113,75
114,72
116,69
116,69
115,69
117,67
117,67
117,67
115,66
115,66
109,64
106,63
117,64
117,64
117,64
117,64
113,60
111,57
116,61
113,57
114,56
117,59
117,57
117,57
119,58
120,60
121,60
121,60
122,59
122,59
123,59
123,61
123,61
123,61
131,55
132,56
128,60
124,64
124,64
124,64
124,64
137,63
127,65
