5.398000, 75
7.497000, 47
3.675000, 76
4.248000, 76
7.982000, 40
5.821000, 69
8.798000, 74
5.582000, 71
6.103000, 76
4.563000, 42
4.243000, 70
2.494000, 34
3.150000, 52
7.210000, 74
6.017000, 80
6.254000, 62
5.486000, 68
received SIGINT
GUI - Exception!
/home/vasu/opencv/opencv-2.4.10/modules/core/src/matrix.cpp:323: error: (-215) 0 <= roi.x && 0 <= roi.width && roi.x + roi.width <= m.cols && 0 <= roi.y && 0 <= roi.height && roi.y + roi.height <= m.rows in function Mat
Cannot load frame!
