67,74
67,74
70,75
66,75
66,75
66,76
66,76
66,76
65,77
65,77
65,77
66,79
65,79
64,79
64,79
63,79
62,78
62,78
62,79
61,82
60,80
60,78
60,78
58,81
58,80
58,78
58,77
58,77
58,77
57,77
55,77
54,77
57,75
57,75
56,75
54,74
54,74
57,73
57,73
56,71
57,71
57,71
57,71
49,63
57,69
58,69
58,69
58,67
58,65
59,66
60,68
60,68
61,68
62,68
62,68
63,67
63,69
63,69
64,69
64,69
64,69
65,69
66,69
70,66
66,71
66,71
66,71
70,70
67,72
66,73
66,73
